label,frame,valid,rel_x_mm,rel_y_mm,rel_z_mm,abs_x_mm,abs_y_mm,abs_z_mm,point_count,inlier_count,reproj_mean_px,reproj_p95_px,centroid_u_px,centroid_v_px,span_u_px,span_v_px
iterative,1780,1,0.5173788644126631,-97.82643759600583,-0.17340045822226102,94.97219584208379,-53.660623436528894,-135.23916721165588,53,53,0.34399924197185655,0.7101143700542766,1479.9224600162147,306.92547348310364,109.386474609375,243.99827575683594
iterative,1781,1,0.4741656591764638,-98.69604328744757,-0.07696828835739211,94.92898263684759,-54.530229127970614,-135.142735041791,53,53,0.3515464588217524,0.7366126415542031,1478.9545414762677,304.06169646640996,109.147705078125,243.65916442871094
iterative,1782,1,0.3054945376233036,-99.78004469187891,-0.15227135421201865,94.76031151529443,-55.61423053240196,-135.21803810764564,53,53,0.37454167805870975,0.7767535265768857,1477.6853096440154,300.0076889901791,109.060546875,243.32974243164062
iterative,1783,1,0.15248402930478733,-100.12981268295576,-0.5097329918444586,94.60730100697592,-55.96399852347881,-135.57549974527808,53,53,0.36312771148259315,0.7561276328881077,1477.2448569243809,298.2332616842018,109.1195068359375,243.55697631835938
iterative,1784,1,-0.055854203600972596,-99.64456561768094,-0.9699597492169403,94.39896277407016,-55.47875145820399,-136.03572650265056,55,55,0.3058805460563187,0.6204085286092562,1475.2899525035511,294.80591236461294,112.1402587890625,243.46041870117188
iterative,1785,1,-6.775206468034867e-05,-99.84209369437752,-0.8837142213929781,94.45474922560645,-55.67627953490057,-135.9494809748266,55,55,0.30703544414997824,0.6172947239834526,1475.112772993608,294.2738064852628,111.9039306640625,243.2836151123047
iterative,1786,1,0.01175763302165933,-100.40174789667188,-0.8461819787941067,94.46657461069279,-56.23593373719493,-135.91194873222773,55,55,0.30263386512060353,0.6344297378575523,1474.7198419744318,292.3512268066406,111.6856689453125,243.0335235595703
iterative,1787,1,-0.0964145190256005,-100.51719124383419,-1.0040887558056397,94.35840245864553,-56.35137708435724,-136.06985550923926,55,55,0.3113741590697688,0.6814911032966509,1474.5992076526989,291.4391138250177,112.6263427734375,243.1237030029297
iterative,1788,1,-0.12449661383013222,-100.80460563474682,-1.0307102330597218,94.330320363841,-56.63879147526987,-136.09647698649334,55,55,0.31455179168937564,0.6931962154538877,1474.388292347301,290.59748507412996,112.6119384765625,243.182861328125
iterative,1789,1,-0.09995273706540786,-100.84887247272363,-1.0236259979897682,94.35486424060572,-56.683058313246676,-136.0893927514234,55,55,0.3221715746521188,0.7141003957158398,1474.302519087358,290.46068004261366,112.4189453125,243.11436462402344
iterative,1790,1,-0.14655596654455394,-100.79508016443108,-1.1125240668479819,94.30826101112658,-56.62926600495415,-136.1782908202816,55,55,0.32927037402969356,0.7960936381888019,1474.2053777521307,290.4365079012784,112.2620849609375,243.75880432128906
iterative,1791,1,-0.15895264096096184,-100.7788420679897,-1.1425681950945261,94.29586433671017,-56.61302790851275,-136.20833494852815,55,55,0.332185779621033,0.8015308311202517,1474.1957341974432,290.40246526544746,112.2664794921875,243.7535400390625
iterative,1792,1,-0.16066570682895076,-100.75982704851685,-1.1541494666758183,94.29415127084218,-56.59401288903992,-136.21991622010944,55,55,0.31787030358088636,0.7926922339034806,1474.1838489879262,290.4132676558061,112.272705078125,243.75291442871094
iterative,1793,1,-0.17854359199141356,-100.74390605400859,-1.186095308149362,94.27627338567972,-56.57809189453164,-136.25186206158298,55,55,0.32502479023147957,0.8020470615687071,1474.1546630859375,290.4048553466797,112.3148193359375,243.81060791015625
iterative,1794,1,-0.12732808250619598,-100.77961746745072,-1.1132944959465476,94.32748889516493,-56.61380330797377,-136.17906124938017,55,55,0.3358809715822029,0.7957081534303535,1474.1887318004262,290.4416345769709,112.293212890625,243.80831909179688
iterative,1795,1,-0.020444403522049015,-100.91359388607853,-0.9046868266507033,94.43437257414908,-56.74777972660158,-135.97045358008432,55,55,0.32733110009340294,0.6703115892126892,1474.2638338955967,290.5372555819425,112.2357177734375,243.21200561523438
iterative,1796,1,0.007288817850849227,-100.92455079941982,-0.8645286887938255,94.46210579552198,-56.75873663994288,-135.93029544222745,55,55,0.31871591562874946,0.6658744185298126,1474.3264581853693,290.56703935102985,112.2437744140625,243.17738342285156
iterative,1797,1,-0.01647953308565775,-100.93076193584534,-0.900012104187482,94.43833744458547,-56.76494777636839,-135.9657788576211,55,55,0.32181519570516665,0.6596400230939059,1474.2973455255683,290.48470653187144,112.31396484375,243.2059783935547
iterative,1798,1,0.04308590783846,-100.83682934578837,-0.9117022819192755,94.49790288550959,-56.67101518631142,-135.9774690353529,55,55,0.3044993165940894,0.663951004015589,1474.609972034801,290.7949473987926,112.23046875,243.25425720214844
iterative,1799,1,0.06379308532822847,-100.85618525621842,-0.9055910040869151,94.51861006299936,-56.69037109674147,-135.97135775752054,55,55,0.30862723747365123,0.6565984894061576,1474.6493208451705,290.77015491832384,112.1754150390625,243.25205993652344
iterative,1800,1,0.06480052039086104,-100.95317036100164,-0.8368980200173155,94.51961749806199,-56.78735620152469,-135.90266477345094,55,55,0.2991570467447486,0.6699106923690948,1474.5262184836647,290.6557023481889,112.126708984375,243.22169494628906
iterative,1801,1,0.06855635032937357,-100.90183357635217,-0.8821011453123617,94.5233733280005,-56.73601941687524,-135.94786789874598,55,55,0.30081737539409786,0.6689566885744773,1474.641865678267,290.7336844704368,112.1005859375,243.2455596923828
iterative,1802,1,-0.04347088966400747,-100.77186571180431,-1.0553504697911364,94.41134608800712,-56.60605155232736,-136.12111722322476,55,55,0.3155840591035948,0.6719958630964216,1474.507792524858,290.6681657270952,112.400390625,243.23052978515625
iterative,1803,1,-0.08040392827734877,-100.75957114324646,-1.1136521508066721,94.37441304939378,-56.59375698376951,-136.1794189042403,55,55,0.3037582151593049,0.6084577656438542,1474.4725075461647,290.63150468306105,112.4056396484375,243.22885131835938
iterative,1804,1,-0.07639084873419222,-100.7332878027928,-1.1152025233801055,94.37842612893694,-56.567473643315864,-136.18096927681373,55,55,0.29085458046901846,0.5329126134650872,1474.5493141867898,290.6791281960227,112.4173583984375,243.2217559814453
iterative,1805,1,-0.0901133990483487,-100.7160068393649,-1.133895959537881,94.36470357862278,-56.55019267988796,-136.1996627129715,55,55,0.29417693217515894,0.5421377832207378,1474.5287331321022,290.70296131480825,112.393310546875,243.21434020996094
iterative,1806,1,-0.05897078284741042,-100.72440245394742,-1.1357435378060927,94.39584619482372,-56.55858829447047,-136.2015102912397,55,55,0.2993857403604066,0.5359621155231297,1474.6265647194602,290.7138319535689,112.4661865234375,243.2647247314453
iterative,1807,1,-0.036824741014925166,-100.80492610456287,-1.0761958116553387,94.4179922366562,-56.63911194508593,-136.14196256508896,55,55,0.2924850390007101,0.5490751308040792,1474.5585471413353,290.5307356400923,112.4891357421875,243.21337890625
iterative,1808,1,0.012740917745844627,-100.73456018764804,-1.1013348567362584,94.46755789541697,-56.568746028171105,-136.16710161016988,54,54,0.2812558751493948,0.5363215979071545,1475.7819326895255,292.2998422693323,112.5130615234375,243.3119659423828
iterative,1809,1,-0.005716106523124154,-100.73871771247883,-1.12716485065053,94.449100871148,-56.57290355300188,-136.19293160408415,54,54,0.30035336369939714,0.6171760537388301,1475.6734935619213,292.1262037489149,112.5029296875,243.32069396972656
iterative,1810,1,0.0038173687601528172,-100.77546558090958,-1.0639413966150926,94.45863434643128,-56.60965142143263,-136.1297081500487,54,54,0.2845379283270085,0.5258030465961838,1475.682664659288,292.2035406607169,112.4560546875,243.24765014648438
iterative,1811,1,0.005728262321213151,-100.78491298525688,-1.084582686903019,94.46054523999234,-56.61909882577993,-136.15034944033664,54,54,0.2821748231851488,0.5266853319430268,1475.7389074254918,292.15320389359084,112.493896484375,243.2750244140625
iterative,1812,1,-0.025376218878420786,-100.82877015044019,-1.0565859580510732,94.42944075879271,-56.66295599096324,-136.1223527114847,54,54,0.28410779168092504,0.5184607159857493,1475.552311650029,292.0525557906539,112.4366455078125,243.2938690185547
iterative,1813,1,-0.0033337843031802095,-100.81939903796638,-1.055301789262728,94.45148319336795,-56.65358487848944,-136.12106854269635,54,54,0.28251457706044164,0.518923860430124,1475.6379733615452,292.08018493652344,112.427978515625,243.29051208496094
iterative,1814,1,-0.03590256444084616,-100.78297426273025,-1.1057239593261556,94.41891441323028,-56.61716010325331,-136.17149071275978,54,54,0.2868796936062283,0.5312165111696012,1475.6173412181713,292.1199292783384,112.439208984375,243.35086059570312
iterative,1815,1,-0.03549913696613771,-100.7740847442104,-1.124187839418454,94.41931784070499,-56.60827058473346,-136.18995459285208,54,54,0.29748702058821347,0.5588402710939597,1475.6488873517071,292.0163820054796,112.4366455078125,243.30349731445312
iterative,1816,1,0.021495713395353278,-100.7781310926469,-1.0667902462822667,94.47631269106648,-56.612316933169964,-136.1325569997159,54,54,0.30007101019392196,0.5738738396304478,1475.7737698025173,292.1341648808232,112.4083251953125,243.2479705810547
iterative,1817,1,-0.030040228336133623,-100.75975630415314,-1.131697570284274,94.424776749335,-56.59394214467619,-136.1974643237179,54,54,0.3012069391534049,0.5714968276704099,1475.7038212528935,292.06862301296655,112.4580078125,243.3351287841797
iterative,1818,1,0.02752520626128785,-100.80063835803918,-1.042647429983134,94.48234218393242,-56.63482419856223,-136.10841418341676,54,54,0.2974594187654858,0.5678111837166202,1475.7345377604167,292.1204904626917,112.4290771484375,243.24050903320312
iterative,1819,1,0.02294014475910444,-100.78684555524177,-1.047268567234255,94.47775712243023,-56.62103139576482,-136.11303532066788,54,54,0.30028018291354963,0.5677170189632875,1475.7485916702835,292.2165905987775,112.4222412109375,243.2919921875
iterative,1820,1,0.03941932682442939,-100.84228477332394,-0.9926983633652355,94.49423630449556,-56.676470613847,-136.05846511679886,54,54,0.29224237840201955,0.5383513817099898,1475.6782904730903,292.11216198956527,112.41064453125,243.2239990234375
iterative,1821,1,-0.014927490794363507,-100.81084619388574,-1.0478567366560867,94.43988948687677,-56.645032034408786,-136.1136234900897,54,54,0.3164882076170464,0.6747275661656946,1475.590623643663,292.129483823423,112.4002685546875,243.28111267089844
iterative,1822,1,-0.026188572940327504,-100.77103386431759,-1.1018232055371584,94.4286284047308,-56.605219704840636,-136.16758995897078,54,54,0.3183037742434822,0.6613919651634819,1475.644015842014,292.1446569937247,112.3988037109375,243.32127380371094
iterative,1823,1,-0.06115262014571954,-100.78272737716205,-1.100883738279748,94.39366435752541,-56.61691321768511,-136.16665049171337,54,54,0.3129208122940774,0.6384625288549317,1475.5412484628182,292.11338184497976,112.4119873046875,243.22567749023438
