candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,corner_radius_norm_max,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
469,1195,55.625000,0,,0.701097,28.000000,20.000000,0.583333,4982.981220,584.319240,803.021574,0.304492,0.744228,0.126766,0.364670,120.873962,0.111920,0.442427,0.714744,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:3 3:4,2/0/0/3,2,3,
470,1197,55.765000,0,,0.712955,28.000000,20.000000,0.583333,4989.970405,580.194859,805.887174,0.302342,0.746883,0.129918,0.370012,112.101379,0.103798,0.447258,0.721654,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:3 3:4,2/0/0/3,2,3,
471,1198,55.859000,0,,0.698312,25.000000,19.000000,0.520833,4347.341621,581.551967,791.905376,0.303049,0.733925,0.132899,0.374534,107.447693,0.099489,0.432459,0.720380,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:3 3:4,2/0/0/2,2,3,
472,1199,55.953000,0,,0.701542,25.000000,19.000000,0.520833,4270.091179,588.693345,790.011118,0.306771,0.732170,0.134185,0.377573,104.460999,0.096723,0.427177,0.715530,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,2/0/0/1,2,3,
473,1201,56.093000,0,,0.751118,29.000000,21.000000,0.604167,4685.031427,589.184639,808.851737,0.307027,0.749631,0.135815,0.380280,93.368713,0.086453,0.446216,0.780562,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,3/0/0/3,3,3,
474,1202,56.187000,0,,0.734212,26.000000,20.000000,0.541667,4167.653096,599.339031,800.083550,0.312318,0.741505,0.135869,0.380995,86.163025,0.079781,0.432548,0.776155,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,3/0/0/2,3,3,
475,1203,56.281000,0,,0.706713,28.000000,20.000000,0.583333,3887.821606,598.571546,803.948774,0.311918,0.745087,0.120489,0.365298,112.972900,0.104605,0.436903,0.765353,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,3/0/0/2,3,3,
476,1204,56.375000,0,,0.699556,28.000000,20.000000,0.583333,4142.625698,613.173828,802.326008,0.319528,0.743583,0.117272,0.362753,114.335632,0.105866,0.428726,0.752216,2,3,0:3 0:4 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,1/0/0/1,3,2,
477,1206,56.515000,0,,0.690850,28.000000,20.000000,0.583333,3939.865466,632.568598,799.923477,0.329634,0.741356,0.113557,0.359844,115.839844,0.107259,0.417797,0.733758,2,3,0:3 0:4 1:3 1:4 2:3 2:4 3:2 3:3 3:4,0/0/0/1,2,2,
478,1208,56.656000,0,,0.675292,28.000000,20.000000,0.583333,3566.523611,665.809539,797.253322,0.346957,0.738882,0.106650,0.351190,118.031189,0.109288,0.401215,0.700517,2,3,1:3 1:4 2:3 2:4 3:3 3:4,0/0/0/1,2,2,
479,1210,56.781000,0,,0.714536,30.000000,21.000000,0.625000,3483.861247,677.984477,809.967476,0.353301,0.750665,0.111549,0.351836,90.874268,0.084143,0.410740,0.683233,2,3,1:3 1:4 2:3 2:4 3:3 3:4,0/0/0/3,2,2,
480,1211,56.875000,0,,0.706435,30.000000,21.000000,0.625000,3331.488489,689.644640,809.545831,0.359377,0.750274,0.108398,0.348958,93.821228,0.086872,0.405985,0.671396,2,3,1:3 1:4 2:3 2:4 3:3 3:4,0/0/0/4,2,2,
481,1212,56.968000,0,,0.693623,30.000000,21.000000,0.625000,3492.695847,706.402904,807.600142,0.368110,0.748471,0.103948,0.344838,99.407166,0.092044,0.397826,0.652854,2,3,1:3 1:4 2:3 2:4 3:3 3:4,0/0/0/4,2,2,
482,1213,57.062000,0,,0.678374,30.000000,21.000000,0.625000,3159.915253,723.298110,801.985093,0.376914,0.743267,0.099832,0.340975,109.023315,0.100948,0.385562,0.635939,2,3,1:3 1:4 2:3 2:4 3:3 3:4,0/0/0/3,2,2,
483,1215,57.187000,0,,0.675664,28.000000,21.000000,0.583333,3082.887990,722.024811,787.660350,0.376251,0.729991,0.105137,0.344584,116.795532,0.108144,0.369350,0.709608,2,3,1:2 1:3 1:4 2:3 2:4 3:3 3:4,0/0/0/3,2,2,
484,1216,57.281000,0,,0.664699,28.000000,21.000000,0.583333,3001.028886,732.997156,781.430847,0.381968,0.724218,0.105159,0.343673,127.912964,0.118438,0.358344,0.693514,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:3 3:4,0/0/0/1,2,2,
485,1217,57.375000,0,,0.660197,28.000000,21.000000,0.583333,3329.605226,748.450260,772.439331,0.390021,0.715884,0.105162,0.342773,142.252930,0.131716,0.342641,0.672149,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:3 3:4,0/0/0/0,2,2,
486,1219,57.500000,0,,0.659040,28.000000,21.000000,0.583333,3405.008379,768.862422,762.724230,0.400658,0.706881,0.107791,0.341679,149.384949,0.138319,0.324557,0.641896,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,0/0/0/0,2,2,
487,1221,57.640000,0,,0.688043,32.000000,22.000000,0.666667,3491.160832,787.033528,766.785568,0.410127,0.710645,0.110582,0.341928,153.625244,0.142246,0.323878,0.616880,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4,0/0/0/0,2,2,
488,1223,57.765000,0,,0.659331,28.000000,21.000000,0.583333,3759.707956,799.961755,743.199698,0.416864,0.688786,0.113782,0.342142,157.462280,0.145798,0.291725,0.592488,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
489,1224,57.859000,0,,0.688143,32.000000,22.000000,0.666667,3847.002207,813.595000,751.935062,0.423968,0.696881,0.115485,0.342370,158.815552,0.147051,0.298473,0.575529,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
490,1226,58.000000,0,,0.655374,28.000000,21.000000,0.583333,4082.375922,824.492570,735.367314,0.429647,0.681527,0.114557,0.339760,160.302979,0.148429,0.275323,0.559459,3,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
491,1227,58.093000,0,,0.727135,29.000000,22.000000,0.604167,3978.804938,820.260997,741.762601,0.427442,0.687454,0.135537,0.359132,104.284363,0.096560,0.284266,0.679208,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/1,2,3,
492,1228,58.187000,0,,0.778790,35.000000,24.000000,0.729167,4027.012598,820.950984,762.431274,0.427801,0.706609,0.139114,0.361708,97.846497,0.090599,0.309516,0.668131,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/3,2,3,
493,1229,58.281000,0,,0.747349,31.000000,23.000000,0.645833,3910.704272,822.120684,749.166494,0.428411,0.694316,0.139767,0.363134,101.047791,0.093563,0.292860,0.663837,2,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/3,2,3,
494,1230,58.375000,0,,0.795641,37.000000,25.000000,0.770833,4426.909009,832.171527,766.656880,0.433649,0.710525,0.143633,0.366919,94.589172,0.087583,0.312165,0.658896,3,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
495,1231,58.468000,0,,0.764038,33.000000,24.000000,0.687500,4551.787725,832.243123,757.137754,0.433686,0.701703,0.142878,0.366228,96.989441,0.089805,0.300272,0.655006,3,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
496,1232,58.578000,0,,0.763798,33.000000,24.000000,0.687500,4610.887246,834.259029,758.281973,0.434736,0.702764,0.141354,0.364961,97.107544,0.089914,0.301239,0.654014,3,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
497,1233,58.672000,0,,0.766751,33.000000,24.000000,0.687500,4480.203081,832.865935,760.691340,0.434010,0.704997,0.141101,0.365430,94.750610,0.087732,0.304559,0.661572,3,3,1:2 1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
498,1234,58.765000,0,,0.794609,37.000000,25.000000,0.770833,3650.319095,842.204839,767.781100,0.438877,0.711567,0.140288,0.364897,95.708740,0.088619,0.311438,0.657775,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
499,1235,58.859000,1,53,0.783344,35.000000,25.000000,0.729167,4153.323860,863.196803,770.992582,0.449816,0.714544,0.142348,0.365518,88.692932,0.082123,0.311600,0.643807,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,0.252470
500,1236,58.953000,0,,0.780963,35.000000,25.000000,0.729167,4536.457046,868.005977,769.228444,0.452322,0.712909,0.141780,0.365446,91.172363,0.084419,0.308556,0.640690,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
501,1237,59.047000,0,,0.780657,35.000000,25.000000,0.729167,4541.217208,867.907012,768.980875,0.452270,0.712679,0.141532,0.365692,91.814026,0.085013,0.308255,0.641955,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
502,1238,59.140000,0,,0.783047,35.000000,25.000000,0.729167,4539.156702,862.312183,770.907401,0.449355,0.714465,0.141743,0.367014,90.920105,0.084185,0.311641,0.653290,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
503,1239,59.234000,0,,0.811537,39.000000,26.000000,0.812500,4372.477324,867.412542,776.380828,0.452013,0.719537,0.141629,0.366714,90.818298,0.084091,0.317803,0.648255,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
504,1240,59.328000,0,,0.781418,35.000000,25.000000,0.729167,4262.038418,874.000889,769.188940,0.455446,0.712872,0.142357,0.367375,90.931458,0.084196,0.307570,0.642482,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
505,1241,59.437000,0,,0.779520,35.000000,25.000000,0.729167,4274.843567,881.961952,767.456496,0.459595,0.711266,0.142330,0.367519,92.229736,0.085398,0.304191,0.636508,3,3,1:3 1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
506,1242,59.531000,0,,0.806081,39.000000,26.000000,0.812500,4276.933583,892.261083,771.608331,0.464961,0.715114,0.141504,0.366075,93.994202,0.087032,0.308227,0.628215,3,3,1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
507,1243,59.625000,0,,0.775791,35.000000,25.000000,0.729167,3739.866719,900.760852,764.819727,0.469391,0.708823,0.141765,0.366045,93.746643,0.086802,0.298476,0.619455,3,3,1:4 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/7,2,3,
508,1244,59.718000,0,,0.773032,35.000000,25.000000,0.729167,3960.658396,915.526833,762.571373,0.477085,0.706739,0.141767,0.365421,94.950562,0.087917,0.294164,0.607254,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/6,2,3,
509,1246,59.859000,0,,0.802895,39.000000,26.000000,0.812500,3828.398372,945.758118,768.878321,0.492839,0.712584,0.140702,0.364960,93.975464,0.087014,0.300810,0.606882,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
510,1247,59.953000,0,,0.775969,35.000000,25.000000,0.729167,3694.187975,955.397311,764.863302,0.497862,0.708863,0.140193,0.364264,92.003662,0.085189,0.295393,0.611674,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/6,2,3,
511,1249,60.078000,0,,0.773598,37.000000,25.000000,0.770833,4169.824743,965.997286,767.166738,0.503386,0.710998,0.133712,0.359249,99.652344,0.092271,0.298435,0.591883,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
512,1250,60.172000,0,,0.746729,33.000000,24.000000,0.687500,3914.457836,964.187321,767.027433,0.502443,0.710869,0.131178,0.357097,94.539185,0.087536,0.298234,0.602625,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/5,2,3,
513,1252,60.312000,0,,0.727025,31.000000,23.000000,0.645833,4155.734654,963.395108,768.451182,0.502030,0.712188,0.123689,0.351372,92.434753,0.085588,0.300093,0.621847,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4,0/0/0/3,2,3,
514,1254,60.437000,0,,0.662692,32.000000,22.000000,0.666667,3964.460471,998.445810,772.505041,0.520295,0.715945,0.096055,0.329233,153.130859,0.141788,0.306739,0.572394,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
515,1255,60.531000,0,,0.632622,28.000000,21.000000,0.583333,4160.106837,1005.866156,766.912846,0.524162,0.710763,0.094322,0.327788,147.911072,0.136955,0.300016,0.581231,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
516,1256,60.625000,0,,0.632266,28.000000,21.000000,0.583333,4344.646390,1013.805649,769.657266,0.528299,0.713306,0.093466,0.327779,146.531372,0.135677,0.304304,0.586186,3,3,2:2 2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
517,1257,60.718000,0,,0.660689,32.000000,22.000000,0.666667,4401.216340,1019.405344,783.316431,0.531217,0.725965,0.092557,0.327571,146.213928,0.135383,0.322598,0.589032,3,3,2:2 2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
518,1258,60.812000,0,,0.659309,32.000000,22.000000,0.666667,4597.403583,1026.751200,784.793167,0.535045,0.727334,0.091178,0.327082,146.690918,0.135825,0.325296,0.591646,3,3,2:2 2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
519,1259,60.906000,0,,0.658137,32.000000,22.000000,0.666667,4765.157131,1033.900375,785.484005,0.538770,0.727974,0.090100,0.326758,148.020264,0.137056,0.327033,0.593076,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
520,1260,61.000000,0,,0.658121,32.000000,22.000000,0.666667,4961.783645,1040.727673,786.902231,0.542328,0.729288,0.089648,0.326518,147.041687,0.136150,0.329742,0.596845,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
521,1261,61.093000,0,,0.623499,28.000000,21.000000,0.583333,5101.961229,1040.265372,778.767877,0.542087,0.721750,0.085708,0.324062,149.549133,0.138471,0.319200,0.594240,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
522,1262,61.187000,0,,0.620101,28.000000,21.000000,0.583333,5237.786630,1038.680869,781.036421,0.541262,0.723852,0.083306,0.322743,151.087341,0.139896,0.321908,0.592176,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
523,1263,61.281000,0,,0.617990,28.000000,21.000000,0.583333,5218.961881,1036.028815,782.690837,0.539880,0.725385,0.081859,0.322210,151.913452,0.140661,0.323694,0.590506,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
524,1265,61.422000,0,,0.643267,32.000000,22.000000,0.666667,5421.294674,1033.634548,799.371166,0.538632,0.740844,0.078785,0.320454,151.001526,0.139816,0.344959,0.590924,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
525,1266,61.515000,0,,0.641739,32.000000,22.000000,0.666667,5292.221688,1036.185188,802.573549,0.539961,0.743812,0.077361,0.319161,149.928528,0.138823,0.349403,0.592941,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
526,1268,61.656000,0,,0.606962,28.000000,21.000000,0.583333,5727.364561,1033.258654,799.071280,0.538436,0.740567,0.073193,0.315907,149.632874,0.138549,0.344527,0.591269,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
527,1269,61.750000,0,,0.607711,28.000000,21.000000,0.583333,5582.019049,1033.979189,797.477781,0.538811,0.739090,0.073783,0.316880,150.660156,0.139500,0.342550,0.591204,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
528,1270,61.843000,0,,0.608393,28.000000,21.000000,0.583333,5579.829459,1038.878529,796.438440,0.541365,0.738126,0.074070,0.317626,151.022217,0.139835,0.341805,0.593291,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
529,1272,61.984000,0,,0.637418,32.000000,22.000000,0.666667,5694.952781,1041.833712,805.836653,0.542904,0.746837,0.074010,0.317658,152.441040,0.141149,0.354314,0.592863,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
530,1273,62.078000,0,,0.637580,32.000000,22.000000,0.666667,5330.497457,1038.828686,809.121861,0.541339,0.749881,0.074337,0.317039,148.685059,0.137671,0.358189,0.591136,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
531,1274,62.187000,0,,0.637542,32.000000,22.000000,0.666667,5661.647940,1036.343645,813.567890,0.540044,0.754002,0.074167,0.315799,143.913696,0.133253,0.363649,0.592339,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
532,1275,62.281000,0,,0.609100,28.000000,21.000000,0.583333,5627.748659,1036.375480,805.504248,0.540060,0.746528,0.074316,0.316162,141.186096,0.130728,0.353217,0.595895,3,3,2:3 2:4 3:3 3:4 4:3 4:4,0/0/0/0,2,2,
533,1276,62.390000,0,,0.609255,28.000000,21.000000,0.583333,5469.282865,1040.670386,807.261202,0.542298,0.748157,0.073743,0.316596,140.926514,0.130488,0.356008,0.601841,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
534,1277,62.484000,0,,0.609076,28.000000,21.000000,0.583333,5320.308917,1047.312125,806.841154,0.545759,0.747768,0.073132,0.316849,142.670898,0.132103,0.356322,0.605886,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
535,1278,62.578000,0,,0.609297,28.000000,21.000000,0.583333,5716.494244,1051.760653,805.020442,0.548077,0.746080,0.073270,0.316896,144.066650,0.133395,0.354590,0.606169,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
536,1279,62.687000,0,,0.608635,28.000000,21.000000,0.583333,5670.873547,1051.864694,804.297174,0.548132,0.745410,0.073024,0.315959,144.934814,0.134199,0.353674,0.603870,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
537,1280,62.797000,0,,0.608343,28.000000,21.000000,0.583333,5624.948782,1053.620372,803.658262,0.549047,0.744818,0.072726,0.315921,145.946960,0.135136,0.353104,0.604479,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
538,1281,62.890000,0,,0.637968,32.000000,22.000000,0.666667,5699.923945,1052.445591,811.338558,0.548434,0.751936,0.073401,0.316874,148.218933,0.137240,0.362815,0.601753,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
539,1282,63.000000,0,,0.638244,32.000000,22.000000,0.666667,5730.206075,1053.754200,809.890345,0.549116,0.750593,0.073642,0.316898,148.883118,0.137855,0.361136,0.601517,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
540,1283,63.093000,0,,0.638484,32.000000,22.000000,0.666667,5569.658536,1058.196531,811.904655,0.551431,0.752460,0.073376,0.316102,146.690979,0.135825,0.364366,0.605403,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:3 5:4,0/0/0/0,2,2,
541,1284,63.187000,0,,0.638922,32.000000,22.000000,0.666667,5626.685863,1059.614309,813.870338,0.552170,0.754282,0.073409,0.315989,144.768555,0.134045,0.367100,0.608038,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:3 5:4,0/0/0/0,2,2,
542,1285,63.281000,0,,0.639696,32.000000,22.000000,0.666667,5485.891988,1057.334530,814.272558,0.550982,0.754655,0.073977,0.316638,143.821167,0.133168,0.367283,0.608336,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:3 5:4,0/0/0/0,2,2,
543,1286,63.390000,0,,0.611831,28.000000,21.000000,0.583333,5387.252540,1052.311600,799.870935,0.548365,0.741308,0.075368,0.317471,145.153503,0.134401,0.348047,0.605081,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
544,1287,63.500000,0,,0.642485,32.000000,22.000000,0.666667,4413.251083,1045.582544,797.798775,0.544858,0.739387,0.078371,0.318488,153.057922,0.141720,0.344437,0.589261,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
545,1288,63.593000,0,,0.641810,32.000000,22.000000,0.666667,4375.468416,1041.879190,782.675226,0.542928,0.725371,0.079617,0.318545,166.147339,0.153840,0.324453,0.574080,3,3,2:3 2:4 3:3 3:4 4:3 4:4 5:4,0/0/0/0,2,2,
546,1289,63.687000,0,,0.736558,33.000000,23.000000,0.687500,4179.970257,1055.235673,774.034378,0.549888,0.717363,0.111485,0.341449,88.296387,0.081756,0.315390,0.671500,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:4,0/0/0/1,2,2,
547,1290,63.797000,0,,0.751462,36.000000,26.000000,0.750000,4600.482190,1048.430883,793.383692,0.546342,0.735295,0.113909,0.343766,97.971924,0.090715,0.339150,0.654024,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:4,0/0/0/8,2,2,
548,1292,63.937000,0,,0.763085,40.000000,27.000000,0.833333,4424.374087,1057.029872,781.522041,0.550823,0.724302,0.112290,0.340287,114.928955,0.106416,0.325252,0.638170,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:4,0/0/0/8,2,2,
549,1293,64.031000,0,,0.722552,36.000000,26.000000,0.750000,4651.232276,1066.129540,766.948124,0.555565,0.710795,0.111222,0.338157,126.525818,0.117154,0.308293,0.631200,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:3 5:4,0/0/0/3,2,2,
550,1294,64.125000,0,,0.747092,40.000000,27.000000,0.833333,4952.885920,1070.938846,762.654738,0.558071,0.706816,0.110547,0.336714,135.459717,0.125426,0.303793,0.621959,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:3 5:4,0/0/0/0,2,2,
551,1295,64.218000,0,,0.746089,40.000000,27.000000,0.833333,4843.714869,1075.611855,758.127785,0.560506,0.702621,0.110262,0.335630,139.850098,0.129491,0.299052,0.617711,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:3 5:4,0/0/0/0,2,2,
552,1296,64.312000,0,,0.714816,36.000000,26.000000,0.750000,4809.616537,1085.736632,745.812376,0.565783,0.691207,0.109210,0.333900,148.812866,0.137790,0.285963,0.612687,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,2,
553,1297,64.406000,0,,0.742257,40.000000,27.000000,0.833333,5085.934575,1090.343459,738.932027,0.568183,0.684830,0.109162,0.333529,160.355652,0.148477,0.278608,0.601599,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,2,
554,1298,64.500000,0,,0.710991,36.000000,26.000000,0.750000,5349.685772,1092.075131,721.782116,0.569086,0.668936,0.109073,0.332918,172.724487,0.159930,0.258117,0.588365,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,2,
555,1299,64.593000,1,54,0.843765,44.000000,29.000000,0.916667,5591.868780,1079.668463,740.783886,0.562620,0.686547,0.139473,0.356808,87.535889,0.081052,0.278284,0.607682,3,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/4,2,3,0.336184
556,1300,64.687000,1,55,0.851091,44.000000,30.000000,0.916667,5558.323918,1097.714702,755.285115,0.572024,0.699986,0.141946,0.360463,93.014526,0.086125,0.300606,0.680191,4,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/8,2,3,0.343898
557,1302,64.812000,1,56,0.866201,48.000000,31.000000,1.000000,5187.164171,1098.037320,737.629317,0.572192,0.683623,0.143820,0.361986,107.877502,0.099887,0.279031,0.662933,4,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/8,2,3,0.464799
558,1303,64.906000,0,,0.852853,48.000000,31.000000,1.000000,4920.714524,1101.324081,720.434568,0.573905,0.667687,0.145563,0.363177,122.095459,0.113051,0.259156,0.647083,4,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/3,2,3,
559,1304,65.000000,0,,0.815134,44.000000,30.000000,0.916667,5097.299977,1105.167265,702.468394,0.575908,0.651037,0.146137,0.363315,139.348450,0.129026,0.239057,0.628670,4,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
560,1306,65.125000,0,,0.840852,48.000000,31.000000,1.000000,5484.418144,1110.031681,679.652602,0.578443,0.629891,0.146232,0.362819,161.306824,0.149358,0.214593,0.605678,4,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
561,1307,65.218000,0,,0.810132,44.000000,30.000000,0.916667,5777.970008,1112.486522,670.540963,0.579722,0.621447,0.145223,0.361531,171.487732,0.158785,0.205450,0.595326,4,3,2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
562,1308,65.312000,1,57,0.837441,48.000000,31.000000,1.000000,6060.543737,1114.927914,658.619183,0.580994,0.610398,0.144124,0.360128,183.587830,0.169989,0.193637,0.582940,4,3,2:1 2:2 2:3 2:4 3:2 3:3 3:4 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,0.389529
563,1310,65.453000,0,,0.835579,48.000000,31.000000,1.000000,6072.598835,1117.633203,644.803962,0.582404,0.597594,0.145334,0.361134,196.184326,0.181652,0.180638,0.570524,4,2,2:1 2:2 2:3 3:1 3:2 3:3 3:4 4:1 4:2 4:3 4:4 5:2 5:3 5:4,0/0/0/0,2,3,
564,1312,65.578000,0,,0.834060,48.000000,31.000000,1.000000,6437.526835,1121.950404,632.518767,0.584654,0.586208,0.145670,0.361487,208.025269,0.192616,0.170869,0.560403,4,2,2:1 2:2 2:3 3:1 3:2 3:3 4:1 4:2 4:3 4:4 5:1 5:2 5:3 5:4,0/0/0/0,2,3,
