candidate_rank,frame_index,capture_time_s,used_for_calibration,selected_rank,score,num_charuco,num_aruco,corner_fraction,sharpness,centroid_u,centroid_v,centroid_u_norm,centroid_v_norm,bbox_area_norm,bbox_diag_norm,edge_margin_px,edge_margin_norm,radius_norm,grid_col,grid_row,corner_grid_cells,edge_corners_lrtb,radius_bin,size_bin,selected_reprojection_mean_px
497,1261,59.328000,0,,0.777411,44.000000,30.000000,0.916667,5234.420562,1445.735166,629.339251,0.753379,0.583262,0.152977,0.368471,151.416748,0.140201,0.377183,5,2,4:1 4:2 4:3 5:1 5:2 5:3 5:4 6:1 6:2 6:3 6:4,0/6/0/0,1,3,
498,1263,59.437000,0,,0.777162,44.000000,30.000000,0.916667,5261.549460,1445.340843,625.909576,0.753174,0.580083,0.151706,0.367621,149.611206,0.138529,0.375527,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3 6:4,0/6/0/0,1,3,
499,1265,59.531000,0,,0.776603,44.000000,30.000000,0.916667,5302.455611,1442.348322,621.717437,0.751615,0.576198,0.149009,0.365448,149.444458,0.138374,0.371796,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3 6:4,0/6/0/0,1,3,
500,1267,59.641000,1,60,0.805103,48.000000,31.000000,1.000000,5251.314284,1438.870298,616.352575,0.749802,0.571226,0.145520,0.362678,148.597778,0.137591,0.367353,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,0.561553
501,1269,59.750000,0,,0.804619,48.000000,31.000000,1.000000,5430.312879,1437.586950,609.649418,0.749133,0.565013,0.143128,0.360808,147.215088,0.136310,0.364127,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
502,1271,59.844000,0,,0.771375,44.000000,30.000000,0.916667,4418.841168,1426.976845,603.186559,0.743604,0.559024,0.137954,0.356329,154.933350,0.143457,0.354477,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
503,1273,59.953000,1,61,0.795930,48.000000,31.000000,1.000000,3900.031049,1408.831558,594.779120,0.734149,0.551232,0.136177,0.354902,170.729126,0.158083,0.338970,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,0.431373
504,1275,60.047000,0,,0.767042,44.000000,30.000000,0.916667,5142.184729,1389.482741,587.536874,0.724066,0.544520,0.138249,0.357781,187.054199,0.173198,0.323072,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/4/0/0,1,3,
505,1277,60.156000,0,,0.767104,44.000000,30.000000,0.916667,6122.257040,1385.775110,583.151237,0.722134,0.540455,0.138735,0.358537,189.271118,0.175251,0.319312,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/4/0/0,1,3,
506,1279,60.250000,0,,0.793306,48.000000,31.000000,1.000000,6041.989483,1386.234022,577.680571,0.722373,0.535385,0.136531,0.356172,189.008911,0.175008,0.318440,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/4/0/0,1,3,
507,1281,60.359000,0,,0.794866,48.000000,31.000000,1.000000,5963.525527,1386.644292,569.954492,0.722587,0.528225,0.137877,0.357962,185.769653,0.172009,0.317306,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/4/0/0,1,3,
508,1283,60.453000,0,,0.796949,48.000000,31.000000,1.000000,6010.224244,1392.105843,562.469274,0.725433,0.521288,0.139155,0.359597,179.266113,0.165987,0.320229,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
509,1285,60.562000,0,,0.797454,48.000000,31.000000,1.000000,6263.096120,1394.664970,557.344993,0.726767,0.516538,0.139394,0.359996,175.818481,0.162795,0.321548,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
510,1287,60.656000,0,,0.798069,48.000000,31.000000,1.000000,6470.281589,1393.517845,554.531089,0.726169,0.513931,0.140496,0.361244,175.314697,0.162328,0.320457,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
511,1289,60.750000,0,,0.798243,48.000000,31.000000,1.000000,6552.182618,1395.277227,552.831048,0.727086,0.512355,0.140324,0.361190,172.910889,0.160103,0.321622,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
512,1291,60.859000,0,,0.769338,44.000000,30.000000,0.916667,6430.474738,1397.784726,551.291219,0.728392,0.510928,0.141260,0.362438,168.852661,0.156345,0.323365,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
513,1293,60.953000,1,62,0.798634,48.000000,31.000000,1.000000,6584.660505,1399.130112,548.984185,0.729093,0.508790,0.141060,0.362268,166.428955,0.154101,0.324225,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,0.260547
514,1295,61.047000,0,,0.769462,44.000000,30.000000,0.916667,6731.471817,1399.154549,547.874997,0.729106,0.507762,0.141463,0.362864,165.284790,0.153041,0.324191,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
515,1297,61.156000,0,,0.769603,44.000000,30.000000,0.916667,6700.565289,1400.556360,545.453230,0.729837,0.505517,0.141501,0.363099,163.411255,0.151307,0.325132,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
516,1299,61.250000,0,,0.798735,48.000000,31.000000,1.000000,6667.287159,1400.357325,541.609554,0.729733,0.501955,0.141874,0.363687,162.370117,0.150343,0.324903,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
517,1301,61.344000,0,,0.798999,48.000000,31.000000,1.000000,6461.230915,1402.721107,536.282705,0.730965,0.497018,0.142711,0.364827,159.244873,0.147449,0.326661,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
518,1303,61.453000,0,,0.770189,44.000000,30.000000,0.916667,6648.227726,1405.822679,532.693980,0.732581,0.493692,0.142688,0.365034,155.994873,0.144440,0.329040,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
519,1305,61.547000,0,,0.770462,44.000000,30.000000,0.916667,6477.665701,1407.982874,527.949317,0.733707,0.489295,0.141550,0.363879,154.546143,0.143098,0.330858,5,2,3:1 3:2 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
520,1307,61.641000,0,,0.799665,48.000000,31.000000,1.000000,6740.467680,1408.077395,525.392827,0.733756,0.486926,0.141666,0.364094,153.203857,0.141855,0.331097,5,2,3:1 3:2 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
521,1309,61.734000,0,,0.770739,44.000000,30.000000,0.916667,6803.229553,1410.569724,525.429613,0.735055,0.486960,0.139974,0.362297,152.320923,0.141038,0.332929,5,2,3:1 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
522,1311,61.844000,0,,0.770148,44.000000,30.000000,0.916667,6595.571791,1408.944472,524.596684,0.734208,0.486188,0.139646,0.362192,153.776855,0.142386,0.331795,5,2,3:1 3:2 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
523,1313,61.937000,0,,0.770115,44.000000,30.000000,0.916667,6286.954879,1409.117207,521.406921,0.734298,0.483232,0.139574,0.362112,155.098633,0.143610,0.332194,5,2,3:1 3:2 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
524,1315,62.031000,0,,0.798378,48.000000,31.000000,1.000000,5001.149150,1409.170059,512.411683,0.734325,0.474895,0.138744,0.359887,161.035400,0.149107,0.333282,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
525,1317,62.125000,0,,0.767794,44.000000,30.000000,0.916667,4999.348751,1401.293576,504.488508,0.730221,0.467552,0.138165,0.358278,175.673828,0.162661,0.328799,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
526,1319,62.219000,1,63,0.799029,48.000000,31.000000,1.000000,5320.407459,1397.494611,500.212378,0.728241,0.463589,0.140141,0.358431,185.976807,0.172201,0.326863,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,0.224382
527,1321,62.328000,0,,0.799153,48.000000,31.000000,1.000000,4776.270429,1396.963687,494.721736,0.727964,0.458500,0.142804,0.359360,194.040527,0.179667,0.327689,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
528,1323,62.422000,0,,0.769798,44.000000,30.000000,0.916667,4909.866641,1393.863661,490.707700,0.726349,0.454780,0.143148,0.358259,203.738159,0.188646,0.326431,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/4/0/0,1,3,
529,1325,62.516000,0,,0.769328,44.000000,30.000000,0.916667,5220.072851,1388.494174,487.920279,0.723551,0.452197,0.141860,0.355875,212.940430,0.197167,0.323296,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/3/0/0,1,3,
530,1328,62.641000,0,,0.770352,44.000000,30.000000,0.916667,4376.045388,1395.949263,482.782125,0.727436,0.447435,0.143016,0.355968,211.015381,0.195385,0.330122,5,2,3:1 3:2 3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/4/0/0,1,3,
531,1330,62.750000,0,,0.801005,48.000000,31.000000,1.000000,4384.169327,1406.651789,475.515599,0.733013,0.440700,0.145042,0.356748,208.130859,0.192714,0.340034,5,2,3:3 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
532,1332,62.844000,0,,0.772974,44.000000,30.000000,0.916667,4602.228433,1413.766283,468.112993,0.736720,0.433840,0.146393,0.357333,206.098755,0.190832,0.347602,5,2,4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
533,1334,62.937000,1,64,0.803149,48.000000,31.000000,1.000000,4773.320895,1420.618973,462.948105,0.740291,0.429053,0.146602,0.356667,205.703613,0.190466,0.354326,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,0.279068
534,1336,63.031000,0,,0.804070,48.000000,31.000000,1.000000,4957.058120,1427.809530,460.115450,0.744038,0.426428,0.146697,0.355957,199.320465,0.184556,0.360465,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
535,1338,63.125000,0,,0.804477,48.000000,31.000000,1.000000,5192.074022,1431.282740,459.414059,0.745848,0.425778,0.146656,0.355585,196.560547,0.182001,0.363181,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
536,1340,63.219000,0,,0.775381,44.000000,30.000000,0.916667,5263.465495,1432.311729,460.088708,0.746384,0.426403,0.146349,0.355151,196.938858,0.182351,0.363653,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
537,1342,63.312000,0,,0.804398,48.000000,31.000000,1.000000,5303.115937,1430.308932,459.000682,0.745341,0.425395,0.146259,0.355011,195.498886,0.181017,0.362652,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
538,1344,63.422000,0,,0.804368,48.000000,31.000000,1.000000,5287.163437,1428.920278,456.982069,0.744617,0.423524,0.147297,0.356227,192.127075,0.177895,0.362453,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
539,1346,63.516000,0,,0.804120,48.000000,31.000000,1.000000,5351.563272,1426.093725,456.141939,0.743144,0.422745,0.147125,0.355892,190.192657,0.176104,0.360798,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
540,1348,63.609000,0,,0.803911,48.000000,31.000000,1.000000,5431.158272,1423.952906,455.859016,0.742029,0.422483,0.146503,0.355195,190.895187,0.176755,0.359407,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
541,1350,63.719000,0,,0.803803,48.000000,31.000000,1.000000,5236.675427,1422.232508,454.659552,0.741132,0.421371,0.145846,0.354476,190.871841,0.176733,0.358684,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
542,1353,63.844000,0,,0.774872,44.000000,30.000000,0.916667,5247.886641,1423.114885,452.331163,0.741592,0.419213,0.145695,0.354493,189.983948,0.175911,0.360259,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/5/0/0,1,3,
543,1355,63.937000,0,,0.804827,48.000000,31.000000,1.000000,5032.524726,1428.310430,448.469296,0.744299,0.415634,0.146502,0.355675,187.247864,0.173378,0.365513,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
544,1357,64.047000,0,,0.776726,44.000000,30.000000,0.916667,4713.006795,1435.868994,444.204546,0.748238,0.411682,0.148369,0.358521,185.238708,0.171517,0.372619,5,2,4:0 4:1 4:2 4:3 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
545,1359,64.141000,0,,0.778211,44.000000,30.000000,0.916667,4273.177108,1446.537345,438.589779,0.753797,0.406478,0.149702,0.360703,173.825317,0.160949,0.382517,5,2,4:0 4:1 4:2 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
546,1362,64.281000,1,65,0.809250,48.000000,31.000000,1.000000,4941.099957,1459.555133,431.015175,0.760581,0.399458,0.150186,0.361997,157.564941,0.145893,0.394997,5,1,4:0 4:1 4:2 5:0 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,0.214397
547,1364,64.375000,0,,0.809407,48.000000,31.000000,1.000000,5027.032641,1459.860926,429.241684,0.760740,0.397814,0.148424,0.360498,155.545654,0.144024,0.396049,5,1,4:0 4:1 4:2 5:0 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
548,1366,64.469000,0,,0.808863,48.000000,31.000000,1.000000,4878.216938,1453.682716,427.994516,0.757521,0.396658,0.146036,0.358479,158.957275,0.147183,0.392419,5,1,4:0 4:1 4:2 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,
549,1368,64.562000,1,66,0.779205,44.000000,30.000000,0.916667,4950.255173,1447.702709,426.354973,0.754405,0.395139,0.143935,0.356439,164.211304,0.152048,0.389147,5,1,4:0 4:1 4:2 5:1 5:2 5:3 6:1 6:2 6:3,0/6/0/0,1,3,0.206260
550,1370,64.672000,0,,0.778946,44.000000,30.000000,0.916667,4891.141243,1441.233740,421.157042,0.751034,0.390322,0.141786,0.354503,168.660522,0.156167,0.387420,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:1 6:2 6:3,0/6/0/0,1,3,
551,1372,64.766000,0,,0.779262,44.000000,30.000000,0.916667,5048.944466,1437.056175,412.133690,0.748857,0.381959,0.140162,0.353214,170.792480,0.158141,0.389521,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:1 6:2 6:3,0/6/0/0,1,3,
552,1374,64.859000,1,67,0.807503,48.000000,31.000000,1.000000,5117.209390,1437.360420,404.555702,0.749015,0.374936,0.138748,0.352112,169.191284,0.156659,0.394080,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:1 6:2,0/6/0/0,1,3,0.215895
553,1376,64.953000,0,,0.805747,48.000000,31.000000,1.000000,5053.699061,1436.234004,400.492468,0.748428,0.371170,0.137187,0.350910,169.087036,0.156562,0.395762,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:1 6:2,0/6/0/0,1,3,
554,1378,65.047000,0,,0.772774,44.000000,30.000000,0.916667,5319.930620,1429.802965,395.471001,0.745077,0.366516,0.134354,0.348525,173.315186,0.160477,0.394666,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:1 6:2,0/6/0/0,1,3,
555,1380,65.156000,0,,0.799856,48.000000,31.000000,1.000000,5272.750305,1424.071037,390.664459,0.742090,0.362062,0.132805,0.346946,175.191330,0.162214,0.394042,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
556,1382,65.250000,0,,0.767461,44.000000,30.000000,0.916667,5321.279489,1416.954817,387.525058,0.738382,0.359152,0.130583,0.344898,175.879623,0.162852,0.391571,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
557,1384,65.344000,0,,0.793704,48.000000,31.000000,1.000000,5335.480931,1409.046229,383.093618,0.734261,0.355045,0.128540,0.342774,174.315659,0.161403,0.389590,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/5/0/0,1,3,
558,1386,65.453000,1,68,0.790778,48.000000,31.000000,1.000000,5095.383398,1399.266563,378.777836,0.729164,0.351045,0.126620,0.340954,172.688034,0.159896,0.386533,5,1,3:2 4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/4/0/0,1,3,0.475362
559,1389,65.578000,0,,0.787882,48.000000,31.000000,1.000000,5566.899375,1389.532021,372.425536,0.724092,0.345158,0.124522,0.339627,170.901016,0.158242,0.385209,5,1,3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/3/0/0,1,3,
560,1391,65.672000,0,,0.789061,48.000000,31.000000,1.000000,5455.195116,1391.264852,365.522986,0.724995,0.338761,0.124710,0.340789,165.893982,0.153606,0.391461,5,1,3:0 3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/3/0/0,1,3,
561,1393,65.781000,0,,0.791364,48.000000,31.000000,1.000000,5444.073355,1396.024251,355.865735,0.727475,0.329811,0.125299,0.342092,157.103180,0.145466,0.401769,5,1,3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/4/0/0,1,3,
562,1395,65.875000,0,,0.792920,48.000000,31.000000,1.000000,5305.426944,1399.845777,347.636146,0.729466,0.322184,0.125485,0.342793,149.515137,0.138440,0.410545,5,1,3:1 3:2 4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/5/0/0,1,3,
563,1397,65.969000,0,,0.765867,44.000000,30.000000,0.916667,5663.620323,1410.172569,343.420272,0.734848,0.318276,0.126033,0.343459,145.155441,0.134403,0.419945,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
564,1399,66.062000,0,,0.792042,48.000000,31.000000,1.000000,5995.446119,1412.915253,339.283314,0.736277,0.314442,0.123131,0.341024,146.410553,0.135565,0.424873,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
565,1401,66.156000,0,,0.792251,48.000000,31.000000,1.000000,5806.526888,1416.187851,333.091928,0.737982,0.308704,0.122484,0.340816,142.337692,0.131794,0.431809,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
566,1403,66.250000,0,,0.793587,48.000000,31.000000,1.000000,5813.337633,1418.632805,328.411808,0.739256,0.304367,0.122909,0.341364,137.181870,0.127020,0.437072,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
567,1405,66.359000,0,,0.794617,48.000000,31.000000,1.000000,5844.995369,1420.864217,321.223980,0.740419,0.297705,0.122861,0.341373,130.244766,0.120597,0.444352,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/0/0,1,3,
568,1407,66.453000,0,,0.800873,48.000000,31.000000,1.000000,5924.644120,1422.067980,314.283244,0.741046,0.291273,0.123163,0.341787,123.275696,0.114144,0.450933,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/7/0,1,3,
569,1409,66.547000,0,,0.805592,48.000000,31.000000,1.000000,5844.456139,1419.568179,308.500548,0.739744,0.285913,0.122903,0.341497,117.429573,0.108731,0.454555,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,
570,1411,66.641000,0,,0.807677,48.000000,31.000000,1.000000,5931.220295,1418.013474,304.252321,0.738934,0.281976,0.122274,0.340743,114.239189,0.105777,0.457435,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,
571,1413,66.734000,0,,0.810454,48.000000,31.000000,1.000000,5886.711664,1414.719859,298.755881,0.737217,0.276882,0.121377,0.339751,109.752243,0.101622,0.460551,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,
572,1415,66.828000,1,69,0.818828,48.000000,31.000000,1.000000,5627.920741,1415.074715,291.441400,0.737402,0.270103,0.122046,0.340363,101.338188,0.093832,0.467359,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,0.221698
573,1417,66.937000,1,70,0.828307,48.000000,31.000000,1.000000,5450.047379,1417.357910,282.424814,0.738592,0.261747,0.122620,0.341172,91.853859,0.085050,0.476845,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,0.234136
574,1419,67.031000,1,71,0.832460,48.000000,31.000000,1.000000,5631.901197,1417.555422,277.157914,0.738695,0.256866,0.122279,0.340913,86.874802,0.080440,0.481850,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,0.246401
575,1421,67.125000,1,72,0.835105,48.000000,31.000000,1.000000,5328.311561,1418.664632,270.446838,0.739273,0.250646,0.121009,0.340023,82.669189,0.076546,0.488731,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,0.232648
576,1423,67.219000,1,73,0.844687,48.000000,31.000000,1.000000,5690.607968,1423.437444,263.128618,0.741760,0.243863,0.122136,0.341429,73.950409,0.068473,0.498104,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,1,3,0.225000
577,1425,67.312000,1,74,0.844763,48.000000,31.000000,1.000000,5579.203159,1427.432696,259.623140,0.743842,0.240615,0.121048,0.341036,73.081711,0.067668,0.503467,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,2,3,0.237399
578,1427,67.406000,1,75,0.842618,48.000000,31.000000,1.000000,5905.829621,1428.989947,258.289415,0.744653,0.239379,0.119657,0.339655,73.944008,0.068467,0.505527,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,2,2,0.210576
579,1429,67.500000,1,76,0.847563,48.000000,31.000000,1.000000,5641.906145,1427.899434,254.424306,0.744085,0.235796,0.120048,0.339584,68.800430,0.063704,0.508687,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/8/0,2,3,0.225057
580,1431,67.594000,1,77,0.841762,46.000000,30.000000,0.958333,5276.090602,1436.056606,254.182615,0.748336,0.235572,0.120648,0.339734,59.261055,0.054871,0.513016,5,1,4:0 4:1 4:2 5:0 5:1 5:2 6:0 6:1 6:2,0/6/9/0,2,3,0.223767
581,1433,67.687000,0,,0.723518,40.000000,27.000000,0.833333,4822.460142,1424.576016,275.481948,0.742353,0.255312,0.100723,0.324882,117.556175,0.108848,0.487047,5,1,4:0 4:1 5:0 5:1 5:2 6:0 6:1 6:2,0/5/6/0,1,2,
582,1435,67.797000,0,,0.737956,40.000000,27.000000,0.833333,4703.661929,1423.412369,262.952210,0.741747,0.243700,0.101714,0.325309,102.674660,0.095069,0.498260,5,1,4:0 4:1 5:0 5:1 6:0 6:1 6:2,0/5/8/0,1,2,
583,1437,67.891000,0,,0.744162,40.000000,27.000000,0.833333,4715.517485,1418.736420,252.832319,0.739310,0.234321,0.100399,0.323669,93.884186,0.086930,0.505677,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/5/8/0,2,2,
584,1439,67.984000,0,,0.754650,40.000000,27.000000,0.833333,4918.294515,1418.024225,243.092808,0.738939,0.225295,0.100629,0.322846,82.464149,0.076356,0.514888,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/5/8/0,2,2,
585,1441,68.078000,0,,0.767878,40.000000,27.000000,0.833333,4718.221754,1419.965903,235.939175,0.739951,0.218665,0.102801,0.323328,70.502480,0.065280,0.522926,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/5/8/0,2,2,
586,1443,68.172000,1,78,0.765342,39.000000,26.000000,0.812500,4425.977849,1421.751027,235.463594,0.740881,0.218224,0.103155,0.322130,65.187584,0.060359,0.524255,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/5/7/0,2,2,0.200656
587,1445,68.266000,0,,0.739575,37.000000,25.000000,0.770833,4323.883077,1424.567215,244.273404,0.742349,0.226389,0.099792,0.315632,72.649292,0.067268,0.516906,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/5/6/0,2,2,
588,1447,68.359000,0,,0.739607,37.000000,25.000000,0.770833,4031.722990,1422.068643,244.180905,0.741047,0.226303,0.099572,0.312729,72.021835,0.066687,0.515778,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/4/7/0,2,2,
589,1449,68.453000,0,,0.743890,37.000000,25.000000,0.770833,3756.188831,1416.458526,240.708192,0.738123,0.223085,0.099766,0.311712,66.934631,0.061977,0.516498,5,1,4:0 4:1 5:0 5:1 6:0 6:1,0/0/7/0,2,2,
590,1451,68.547000,0,,0.709818,35.000000,24.000000,0.729167,3728.689061,1408.143000,244.326531,0.733790,0.226438,0.094319,0.306648,81.640350,0.075593,0.508909,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/6/0,2,2,
591,1453,68.641000,0,,0.717215,35.000000,24.000000,0.729167,3789.995137,1404.245619,239.011217,0.731759,0.221512,0.095615,0.308463,74.888611,0.069341,0.512383,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/7/0,2,2,
592,1455,68.734000,0,,0.728554,35.000000,24.000000,0.729167,3637.221042,1407.109096,233.636218,0.733251,0.216530,0.098867,0.313872,66.927490,0.061970,0.519155,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/0/7/0,2,2,
593,1457,68.844000,0,,0.694380,33.000000,23.000000,0.687500,3701.213052,1398.710298,240.205145,0.728875,0.222618,0.094485,0.312934,82.959785,0.076815,0.508575,5,1,3:1 4:0 4:1 5:0 5:1 6:0 6:1,0/1/6/0,2,2,
